titulo,parceiro,depositario,loc_celebracao,pais_celebracao,data,temas,status,n_registro_onu,vigor_int_em,expirou_em,pdf_url
Acordo de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo do Reino Hachemita da Jordânia.,Jordânia,NA,Amã ,Jordânia,04/03/2018,Cooperação Técnica,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/26112
Acordo entre a República Federativa do Brasil e o Estado de Israel de Previdência Social,Israel,NA,Jerusalém,Israel,27/02/2018,Previdência Social,Tramitação Ministérios/Casa Civil,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/26523
"Acordo Complementar ao Acordo Básico de Cooperação Científica e Técnica entre o Governo da República Federativa do Brasil e o Governo da República do Suriname para a Execução do Projeto ""Fortalecimento Institucional para Gestão Estratégica dos Recursos Hídricos no Suriname"".",Suriname,NA,Brasília,Brasil,19/02/2018,Cooperação Técnica; Cooperação Científica e Tecnológica,Em Vigor,NA,19/02/2018,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/26024
Memorando de entendimento entre o Instituto Rio Branco do Ministério das Relações Exteriores da República Federativa do Brasil e o Instituto Diplomático Suriname do Ministério dos Negócios Estrangeiros da República do Suriname.,Suriname,NA,Brasília,Brasil,19/02/2018,Academias Diplomáticas,Em Vigor,NA,19/02/2018,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/26025
Acordo entre a República Federativa do Brasil e o Alto Comissariado das Nações Unidas para Refugiados para o Estabelecimento e o Funcionamento de Escritório do ACNUR no Brasil,ONU (Organização das Nações Unidas),NA,Brasília,Brasil,19/02/2018,Acordo de Sede; Cooperação Técnica,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/26022
Memorando de Entendimento sobre Cooperação entre o Instituto Rio Branco do Ministério das Relações Exteriores da República Federativa do Brasil e o Instituto Superior das Relações Internacionais do Ministério das Relações Exteriores da República de Angola.,Angola,NA,Luanda,Angola,09/02/2018,Academias Diplomáticas; Cooperação,Em Vigor,NA,09/02/2018,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25986
"Ajuste Complementar, entre a República Federativa do Brasil e o Canadá, relativo à Cooperação Técnica com o Laboratório de Ciências Marinhas (LABOMAR) da Universidade Federal do Ceará, em Fortaleza, na Área da Pesquisa da Pesca.",Canadá,NA,Brasília,Brasil,06/09/1978,Cooperação Técnica,Expirado,NA,06/09/1978,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25830
"Ajuste Complementar, entre a República Federativa do Brasil e o Canadá, Relativo à Cooperação Técnica com a Empresa Brasileira de Pesquisa Agropecuária no Campo da Pesquisa do Trigo.",Canadá,NA,Brasília,Brasil,06/09/1976,Cooperação Técnica,Expirado,NA,06/09/1978,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25828
"Acordo, por Troca de Notas, para Emendar a Versão em Português do Acordo Básico de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo do Reino dos Países Baixos, de 25 de Setembro de 1969.",Países Baixos,NA,Brasília,Brasil,05/07/2000,Acordo Básico de Cooperação Técnica entre República Federativa do Brasil e o Reino dos Países Baixos.; Cooperação Técnica,Em Vigor,NA,05/07/2000,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25816
Acordo Cambial entre a República dos Estados Unidos do Brasil e a República Oriental do Uruguai.,Uruguai,NA,Montevidéu,Uruguai,21/09/1939,Comércio,Expirado,NA,01/10/1939,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25754
Acordo sobre serviços aéreos entre o Governo da República Federativa do Brasil e o Governo da República da Turquia.,Turquia,NA,Colombo,Brasil,05/12/2017,Transporte Aéreo,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25751
"Acordo, por troca de notas, entre a República Federativa do Brasil e a República do Peru para Retificar o Primeiro Parágrafo do Artigo 7 do Acordo sobre Trabalho Remunerado para Dependentes de Pessoal Diplomático, Consular, Administrativo e Técnico de Missões Diplomáticas, Escritórios Consulares e Representações Permanentes de Organismos Internacionais, Firmado em 10 de Fevereiro de 2004.",Peru,NA,Brasília,Brasil,10/07/2006,"Acordo entre a República Federativa do Brasil e a República do Peru sobre Trabalho Remunerado para Dependentes de Pessoal Diplomático, Consular, Administrativo e Técnico de Missões Diplomáticas, Escritórios Consulares e Representações Permanentes de Organizações Internacionais; Dependentes - Atividades Remuneradas",Em Vigor,NA,10/07/2006,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25652
Emenda ao Acordo de Sede entre o Governo da República Federativa do Brasil e a Bioversity International., BI - Bioversity International ,NA,Roma,Itália,30/05/2018,Acordo de Sede entre o Governo da República Federativa do Brasil e a Bioversity International.; Acordo de Sede; Meio Ambiente,Tramitação Ministérios/Casa Civil,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/27276
"Ajuste Complementar ao Memorando de Entendimento entre o Governo da República Federativa do Brasil e o da República Cooperativista da Guiana que Cria a ""Comissão Mista Brasil-Guiana para o Desenvolvimento de Projetos de Infraestrutura""",Guiana,NA,Brasília,Brasil,21/12/2017,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o da República Cooperativista da Guiana que Cria a “Comissão Mista Brasil-Guiana para o Desenvolvimento de Projetos de Infraestrutura”.; Comissão Mista; Cooperação Técnica,Em Vigor,NA,21/12/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25405
"Ajuste Complementar ao Acordo Básico de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo da República Cooperativista da Guiana para a Execução do Projeto ""Tecnologia para Combate aos Efeitos da Seca na Região 9 da Guiana""",Guiana,NA,Brasília,Brasil,21/12/2017,Meio Ambiente; Cooperação Técnica,Em Vigor,NA,21/12/2017,21/12/2019,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25376
Acordo Sobre Serviços Aéreos entre o Governo da República Federativa do Brasil e o Governo da República Democrática Socialista do Sri Lanka.,Sri Lanka,NA,Colombo,Sri Lanka,06/12/2017,Transporte Aéreo,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25210
"Ajuste, por Troca de Notas, entre o Governo da República Federativa do Brasil e o Governo da República Federal da Alemanha sobre a Concessão de uma Contribuição Financeira não Reembolsável, no Marco da Cooperação Bilateral em Benefício do Objetivo de Desenvolvimento da República Federativa do Brasil Referente ao Projeto ""Fundo Amazônia"".",Alemanha,NA,Brasília,Brasil,20/11/2017,Cooperação Financeira,Tramitação MRE,NA,NA,NA,NA
"Ajuste, por Troca de Notas, entre o Governo da República Federativa do Brasil e o Governo da República Federal da Alemanha sobre a Concessão de uma Contribuição Financeira não Reembolsável, no Marco da Cooperação Bilateral em Benefício do Objetivo de Desenvolvimento da República Federativa do Brasil Referente ao Projeto ""REDD Early Movers (REM) Mato Grosso"".",Alemanha,NA,Brasília,Brasil,20/11/2017,Cooperação Financeira,Em Vigor,NA,24/11/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/26735
Protocolo de Intenções entre o Governo da República Federativa do Brasil e Governo dos Estados Unidos da América para Transferência de Conhecimento na Área de Combate à Lagarta do Cartucho na África,Estados Unidos,NA,Brasília,Brasil,21/11/2017,Cooperação Técnica,Em Vigor,NA,21/11/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25063
Acordo entre a República Federativa do Brasil e a República do Paraguai sobre Localidades Fronteiriças Vinculadas,Paraguai,NA,Brasília,Brasil,23/11/2017,Migrações; Fronteiras e Soberania Territorial,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25050
"Acordo, por Troca de Notas, entre a República Federativa do Brasil e a República da Nicarágua sobre a Exoneração de Vistos de Turismo e Negócios.",Nicarágua,NA,Managua,Nicarágua,20/11/2017,"Vistos e Imigração; Turismo, Feira e Exposições",Em Vigor,NA,20/12/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25049
Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da Geórgia para a Cooperação no Campo do Turismo.,Geórgia,NA,Tbilisi ,Geórgia,16/11/2017,"Turismo, Feira e Exposições; Cooperação",Em Vigor,NA,16/11/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25017
Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República da Armênia sobre Cooperação em Comércio e Investimentos.,Armênia,NA,Ierevan ,Armênia,17/11/2017,Investimento; Comércio; Cooperação,Em Vigor,NA,17/11/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25015
"Ajuste para a instalação de uma comissão mista permanente, entre a República dos Estados Unidos do Brasil e a República do Chile.",Chile,NA,Rio de Janeiro,Brasil,08/09/1943,Tratado de Comércio e Navegação entre a República dos Estados Unidos do Brasil e a República do Chile.; Comércio,Expirado,NA,08/09/1943,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25459
Memorado de Entendimento Sobre Cooperação Econômica entre o Governo da República Federativa do Brasil e o Governo da República da Lituânia,Lituânia,NA,Nova Iorque,Estados Unidos,20/09/2017,Cooperação Econômica,Em Vigor,NA,20/09/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25041
Acordo entre o Governo da República Federativa do Brasil e o Governo da Federação da Rússia Relativo ao Estabelecimento e Funcionamento de Centros Culturais,Rússia,NA,Nova Iorque,Estados Unidos,21/09/2017,Cooperação Artístico-cultural,Tramitação Ministérios/Casa Civil,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25013
"Ajuste Complementar ao Acordo Básico de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo da República Federal da Alemanha para a Implementação do Projeto de Cooperação Técnica ""Eficiência energética para Desenvolvimento Urbano Sustentável''.",Alemanha,NA,Brasília,Brasil,16/11/2017,Cooperação Técnica; Energia; Meio Ambiente,Em Vigor,NA,16/11/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24987
Memorando de Entendimento entre o Instituto Rio Branco do Ministério das Relações Exteriores da República Federativa do Brasil e a ADA Universidade sob o Ministério dos Negócios Estrangeiros da República do Azerbaijão sobre Cooperação Mútua para o Treinamento de Diplomatas.,Azerbaijão,NA,Baku,Azerbaijão,15/11/2017,Academias Diplomáticas,Em Vigor,NA,15/11/2017,15/11/2020,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24962
"Ajuste, por Troca de Notas, entre o Governo da República Federativa do Brasil e o Governo da República Federal da Alemanha sobre a Concessão de Contribuições Financeiras não Reembolsáveis, no Marco da Cooperação Bilateral em Benefício do Objetivo de Desenvolvimento da República Federativa do Brasil Referente aos Projetos ""Prevenção, Controle e Monitoramento de Incêndios no Cerrado"", ""Consolidação do Sistema Nacional de Unidades de Conservação (SNUC) - LifeWeb"" e ""Biodiversidade e Mudanças Climáticas na Mata Atlântica"".",Alemanha,NA,Brasília,Brasil,31/08/2017,Cooperação Financeira,Em Vigor,NA,24/11/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25803
Memorando de Entendimento entre o Ministério das Relações Exteriores da República Federativa do Brasil e o Ministério dos Negócios Estrangeiros e da Cooperação Internacional da União das Comores sobre cooperação no treinamento de diplomatas.,Comores,NA,Moroni,Comores,18/10/2017,Academias Diplomáticas; Cooperação,Em Vigor,NA,18/10/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24722
Acordo sobre Serviços de Transporte Aéreo entre o Governo da República Federativa do Brasil e o Governo da República da Guatemala.,Guatemala,NA,Brasília ,Brasil,30/10/2017,Transporte Aéreo,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24683
"Ata da Visita Oficial à Brasília do Presidente da República do Peru, Francisco Morales - Bermúdez Cerrutti, Atendendo o Pedido do Presidente da República Federativa do Brasil, João Baptista de Oliveira Figueiredo.",Peru,NA,Brasília,Brasil,16/10/1979,Declaração Conjunta,Em Vigor,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24621
"Emenda, p.t.n., ao Acordo sobre Cooperação no Domínio da Defesa entre a República Federativa do Brasil e a República de El Salvador",El Salvador,NA,Brasília,Brasil,24/10/2017,Acordo sobre Cooperação no Domínio da Defesa entre a República Federativa do Brasil e a República de El Salvador; Defesa e Assuntos Militares,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/25843
Declaração entre o Brasil e a Alemanha para a proteção das marcas de fábrica e comércio.,Alemanha,NA,Rio de Janeiro,Brasil,12/01/1877,Comércio,Expirado,NA,18/01/1877,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24615
Convênio de Cooperação entre o Instituto Rio Branco do Ministério das Relações Exteriores da República Federativa do Brasil e o Instituto Especializado de Educação Superior para a Formação Diplomática da República de El Salvador.,El Salvador,NA,Brasília,Brasil,25/10/2017,Academias Diplomáticas,Em Vigor,NA,25/10/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24596
Memorando de Entendimento entre o Ministério das Relações Exteriores da República Federativa do Brasil e o Ministério das Relações Exteriores da República de El Salvador para o Estabelecimento de um Mecanismo de Consultas Políticas.,El Salvador,NA,Brasília,Brasil,25/10/2017,Consultas Diplomáticas,Em Vigor,NA,25/10/2017,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24597
Memorandum de Entendimento entre o Governo da República da África do Sul e o Governo da República Federativa do Brasil Relativo a Consultas Sobre Assuntos de Interesse Comum.,África do Sul,NA,Brasília,Brasil,21/07/1998,Entendimento,Em Vigor,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24467
Acordo sobre Serviços Aéreos entre o Governo da República Federativa do Brasil e o Governo da República da Côte d'Ivoire.,Costa do Marfim,NA,Abidjã,Costa do Marfim,13/10/2017,Transporte Aéreo,Tramitação Congresso Nacional,NA,NA,NA,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/24447
